match_id,team_id,venue_id,team_name,date,start_time,team_score,opponent_id,opponent_score,all_out,declare,extras,raid_bonus_points,raid_touch_points,tackle_capture_points,tackle_capture_bonus_points,empty_raids_count,successful_raids_count,unsuccessful_raids_count,successful_tackles_count,unsuccessful_tackles_count,result,series_name,stage,is_home
67,6,5,Patna Pirates,7/20/2015,21:00,20,5,25,0,0,1,1,13,5,0,22,10,7,5,16,U Mumba beat Patna Pirates (25-20),"Pro Kabaddi League, 2015",NA,0
68,5,5,U Mumba,7/21/2015,20:00,28,7,21,2,0,0,6,11,7,2,19,16,3,7,14,U Mumba beat Puneri Paltan (28-21),"Pro Kabaddi League, 2015",NA,1
68,7,5,Puneri Paltan,7/21/2015,20:00,21,5,28,2,0,1,1,14,3,0,20,11,7,3,11,U Mumba beat Puneri Paltan (28-21),"Pro Kabaddi League, 2015",NA,0
69,4,4,Bengal Warriors,7/22/2015,20:00,28,3,26,2,0,1,1,11,10,3,19,11,8,10,14,Bengal Warriors beat Jaipur Pink Panthers (28-26),"Pro Kabaddi League, 2015",NA,1
69,3,4,Jaipur Pink Panthers,7/22/2015,20:00,26,4,28,2,0,3,1,14,6,0,18,10,11,6,11,Bengal Warriors beat Jaipur Pink Panthers (28-26),"Pro Kabaddi League, 2015",NA,0
70,1,4,Bengaluru Bulls,7/22/2015,21:00,31,6,26,4,0,2,1,12,12,0,22,12,8,12,11,Bengaluru Bulls beat Patna Pirates (31-26),"Pro Kabaddi League, 2015",NA,0
70,6,4,Patna Pirates,7/22/2015,21:00,26,1,31,2,0,0,5,11,8,0,16,13,12,8,12,Bengaluru Bulls beat Patna Pirates (31-26),"Pro Kabaddi League, 2015",NA,0
71,4,4,Bengal Warriors,7/23/2015,20:00,30,8,32,2,0,1,6,14,7,0,21,12,8,7,18,Telugu Titans beat Bengal Warriors (32-30),"Pro Kabaddi League, 2015",NA,1
71,8,4,Telugu Titans,7/23/2015,20:00,32,4,30,2,0,1,3,18,7,1,15,17,8,7,14,Telugu Titans beat Bengal Warriors (32-30),"Pro Kabaddi League, 2015",NA,0
72,2,4,Dabang Delhi,7/24/2015,20:00,38,7,37,4,0,3,6,18,6,1,18,16,6,6,22,Dabang Delhi beat Puneri Paltan (38-37),"Pro Kabaddi League, 2015",NA,0
72,7,4,Puneri Paltan,7/24/2015,20:00,37,2,38,4,0,4,3,22,4,0,13,19,9,4,18,Dabang Delhi beat Puneri Paltan (38-37),"Pro Kabaddi League, 2015",NA,0
73,4,4,Bengal Warriors,7/24/2015,21:00,25,5,29,2,0,0,0,8,12,3,21,6,13,12,10,U Mumba beat Bengal Warriors (29-25),"Pro Kabaddi League, 2015",NA,1
73,5,4,U Mumba,7/24/2015,21:00,29,4,25,2,0,2,3,10,12,0,19,9,12,12,8,U Mumba beat Bengal Warriors (29-25),"Pro Kabaddi League, 2015",NA,0
74,1,4,Bengaluru Bulls,7/25/2015,20:00,31,7,26,2,0,4,7,11,7,0,21,14,7,7,11,Bengaluru Bulls beat Puneri Paltan (31-26),"Pro Kabaddi League, 2015",NA,0
74,7,4,Puneri Paltan,7/25/2015,20:00,26,1,31,2,0,2,4,11,6,1,21,13,9,6,11,Bengaluru Bulls beat Puneri Paltan (31-26),"Pro Kabaddi League, 2015",NA,0
75,4,4,Bengal Warriors,7/25/2015,21:00,21,2,32,0,0,2,4,4,10,1,20,5,15,10,10,Dabang Delhi beat Bengal Warriors (32-21),"Pro Kabaddi League, 2015",NA,1
75,2,4,Dabang Delhi,7/25/2015,21:00,32,4,21,4,0,3,2,10,13,0,21,8,12,13,4,Dabang Delhi beat Bengal Warriors (32-21),"Pro Kabaddi League, 2015",NA,0
76,3,3,Jaipur Pink Panthers,7/26/2015,20:00,23,6,29,0,0,1,3,12,6,1,17,11,12,6,14,Patna Pirates beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League, 2015",NA,1
76,6,3,Patna Pirates,7/26/2015,20:00,29,3,23,2,0,2,0,14,11,0,22,11,7,11,12,Patna Pirates beat Jaipur Pink Panthers (29-23),"Pro Kabaddi League, 2015",NA,0
77,8,3,Telugu Titans,7/26/2015,21:00,26,5,27,2,0,0,3,10,10,1,21,9,11,10,13,U Mumba beat Telugu Titans (27-26),"Pro Kabaddi League, 2015",NA,0
77,5,3,U Mumba,7/26/2015,21:00,27,8,26,2,0,0,1,13,11,0,21,10,10,11,10,U Mumba beat Telugu Titans (27-26),"Pro Kabaddi League, 2015",NA,0
78,2,3,Dabang Delhi,7/27/2015,20:00,18,1,33,0,0,1,1,9,7,0,21,7,13,7,13,Bengaluru Bulls beat Dabang Delhi (33-18),"Pro Kabaddi League, 2015",NA,0
78,1,3,Bengaluru Bulls,7/27/2015,20:00,33,2,18,4,0,1,1,13,12,2,21,11,8,12,9,Bengaluru Bulls beat Dabang Delhi (33-18),"Pro Kabaddi League, 2015",NA,0
79,3,3,Jaipur Pink Panthers,7/27/2015,21:00,22,8,33,0,0,2,5,11,4,0,18,13,11,4,18,Telugu Titans beat Jaipur Pink Panthers (33-22),"Pro Kabaddi League, 2015",NA,1
79,8,3,Telugu Titans,7/27/2015,21:00,33,3,22,4,0,0,0,18,11,0,23,13,6,11,11,Telugu Titans beat Jaipur Pink Panthers (33-22),"Pro Kabaddi League, 2015",NA,0
80,3,3,Jaipur Pink Panthers,7/28/2015,20:00,36,1,23,4,0,1,3,13,14,1,22,10,10,14,7,Jaipur Pink Panthers beat Bengaluru Bulls (36-23),"Pro Kabaddi League, 2015",NA,1
80,1,3,Bengaluru Bulls,7/28/2015,20:00,23,3,36,2,0,4,2,7,8,0,17,10,15,8,13,Jaipur Pink Panthers beat Bengaluru Bulls (36-23),"Pro Kabaddi League, 2015",NA,0
81,7,3,Puneri Paltan,7/29/2015,20:00,33,4,29,4,0,4,2,12,10,1,20,11,11,10,13,Puneri Paltan beat Bengal Warriors (33-29),"Pro Kabaddi League, 2015",NA,0
81,4,3,Bengal Warriors,7/29/2015,20:00,29,7,33,2,0,4,3,13,7,0,17,12,13,7,12,Puneri Paltan beat Bengal Warriors (33-29),"Pro Kabaddi League, 2015",NA,0
82,3,3,Jaipur Pink Panthers,7/29/2015,21:00,27,2,35,0,0,4,6,8,7,2,15,10,17,7,13,Dabang Delhi beat Jaipur Pink Panthers (35-27),"Pro Kabaddi League, 2015",NA,1
82,2,3,Dabang Delhi,7/29/2015,21:00,35,3,27,4,0,1,0,13,17,0,23,12,7,17,8,Dabang Delhi beat Jaipur Pink Panthers (35-27),"Pro Kabaddi League, 2015",NA,0
83,6,6,Patna Pirates,7/30/2015,20:00,22,8,34,0,0,0,3,7,9,3,22,9,11,9,17,Telugu Titans beat Patna Pirates (34-22),"Pro Kabaddi League, 2015",NA,1
83,8,6,Telugu Titans,7/30/2015,20:00,34,6,22,4,0,0,2,17,11,0,19,14,9,11,7,Telugu Titans beat Patna Pirates (34-22),"Pro Kabaddi League, 2015",NA,0
84,8,6,Telugu Titans,7/31/2015,20:00,21,1,35,0,0,2,2,11,6,0,15,12,15,6,11,Bengaluru Bulls beat Telugu Titans (35-21),"Pro Kabaddi League, 2015",NA,0
84,1,6,Bengaluru Bulls,7/31/2015,20:00,35,8,21,4,0,4,2,11,12,2,24,11,6,12,11,Bengaluru Bulls beat Telugu Titans (35-21),"Pro Kabaddi League, 2015",NA,0
85,6,6,Patna Pirates,7/31/2015,21:00,39,2,22,4,0,3,3,14,15,0,22,17,5,15,10,Patna Pirates beat Dabang Delhi (39-22),"Pro Kabaddi League, 2015",NA,1
85,2,6,Dabang Delhi,7/31/2015,21:00,22,6,39,0,0,2,5,10,5,0,15,12,16,5,14,Patna Pirates beat Dabang Delhi (39-22),"Pro Kabaddi League, 2015",NA,0
86,2,6,Dabang Delhi,8/1/2015,20:00,22,5,27,0,0,0,1,8,10,3,21,8,11,10,11,U Mumba beat Dabang Delhi (27-22),"Pro Kabaddi League, 2015",NA,0
86,5,6,U Mumba,8/1/2015,20:00,27,2,22,2,0,2,1,11,11,0,22,10,10,11,8,U Mumba beat Dabang Delhi (27-22),"Pro Kabaddi League, 2015",NA,0
87,6,6,Patna Pirates,8/1/2015,21:00,32,7,28,2,0,1,6,12,11,0,19,16,8,11,14,Patna Pirates beat Puneri Paltan (32-28),"Pro Kabaddi League, 2015",NA,1
87,7,6,Puneri Paltan,8/1/2015,21:00,28,6,32,2,0,1,3,14,7,1,19,12,12,7,12,Patna Pirates beat Puneri Paltan (32-28),"Pro Kabaddi League, 2015",NA,0
88,7,6,Puneri Paltan,8/2/2015,20:00,29,3,35,0,0,2,4,16,6,1,15,15,11,6,16,Jaipur Pink Panthers beat Puneri Paltan (35-29),"Pro Kabaddi League, 2015",NA,0
88,3,6,Jaipur Pink Panthers,8/2/2015,20:00,35,7,29,2,0,2,4,16,9,2,17,17,7,9,16,Jaipur Pink Panthers beat Puneri Paltan (35-29),"Pro Kabaddi League, 2015",NA,0
89,6,6,Patna Pirates,8/2/2015,21:00,20,4,20,0,0,1,2,7,10,0,26,9,8,10,8,Match Tied,"Pro Kabaddi League, 2015",NA,1
89,4,6,Bengal Warriors,8/2/2015,21:00,20,6,20,0,0,3,2,8,7,0,22,10,11,7,7,Match Tied,"Pro Kabaddi League, 2015",NA,0
90,8,9,Telugu Titans,8/4/2015,20:00,39,3,39,2,0,0,4,22,10,1,19,18,8,10,21,Match Tied,"Pro Kabaddi League, 2015",NA,1
90,3,9,Jaipur Pink Panthers,8/4/2015,20:00,39,8,39,4,0,3,5,21,6,0,12,24,10,6,22,Match Tied,"Pro Kabaddi League, 2015",NA,0
91,5,9,U Mumba,8/4/2015,21:00,29,2,25,2,0,1,4,10,12,0,20,12,11,12,9,U Mumba beat Dabang Delhi (29-25),"Pro Kabaddi League, 2015",NA,0
91,2,9,Dabang Delhi,8/4/2015,21:00,25,5,29,2,0,1,2,9,11,0,18,12,13,11,10,U Mumba beat Dabang Delhi (29-25),"Pro Kabaddi League, 2015",NA,0
92,8,9,Telugu Titans,8/5/2015,20:00,44,4,28,4,0,2,5,17,16,0,24,19,4,16,19,Telugu Titans beat Bengal Warriors (44-28),"Pro Kabaddi League, 2015",NA,1
92,4,9,Bengal Warriors,8/5/2015,20:00,28,8,44,0,0,3,2,19,3,1,14,16,17,3,17,Telugu Titans beat Bengal Warriors (44-28),"Pro Kabaddi League, 2015",NA,0
93,4,9,Bengal Warriors,8/6/2015,20:00,22,1,33,0,0,2,4,6,8,2,26,9,11,8,17,Bengaluru Bulls beat Bengal Warriors (33-22),"Pro Kabaddi League, 2015",NA,0
93,1,9,Bengaluru Bulls,8/6/2015,20:00,33,4,22,4,0,1,1,17,10,0,23,14,9,10,6,Bengaluru Bulls beat Bengal Warriors (33-22),"Pro Kabaddi League, 2015",NA,0
94,8,9,Telugu Titans,8/6/2015,21:00,54,6,32,8,0,2,2,27,14,1,19,21,6,14,15,Telugu Titans beat Patna Pirates (54-32),"Pro Kabaddi League, 2015",NA,1
94,6,9,Patna Pirates,8/6/2015,21:00,32,8,54,2,0,3,6,15,5,1,13,17,16,5,27,Telugu Titans beat Patna Pirates (54-32),"Pro Kabaddi League, 2015",NA,0
95,3,9,Jaipur Pink Panthers,8/7/2015,20:00,35,5,25,2,0,5,2,10,13,3,22,9,13,13,8,Jaipur Pink Panthers beat U Mumba (35-25),"Pro Kabaddi League, 2015",NA,0
95,5,9,U Mumba,8/7/2015,20:00,25,3,35,0,0,1,2,8,13,1,22,8,15,13,10,Jaipur Pink Panthers beat U Mumba (35-25),"Pro Kabaddi League, 2015",NA,0
96,8,9,Telugu Titans,8/7/2015,21:00,29,7,29,2,0,0,2,16,9,0,20,15,10,9,14,Match Tied,"Pro Kabaddi League, 2015",NA,1
96,7,9,Puneri Paltan,8/7/2015,21:00,29,8,29,2,0,1,2,14,10,0,22,13,9,10,16,Match Tied,"Pro Kabaddi League, 2015",NA,0
97,2,2,Dabang Delhi,8/8/2015,20:00,17,4,20,0,0,1,0,7,8,1,26,6,10,8,7,Bengal Warriors beat Dabang Delhi (20-17),"Pro Kabaddi League, 2015",NA,1
97,4,2,Bengal Warriors,8/8/2015,20:00,20,2,17,0,0,0,1,7,10,2,26,7,8,10,7,Bengal Warriors beat Dabang Delhi (20-17),"Pro Kabaddi League, 2015",NA,0
98,6,2,Patna Pirates,8/8/2015,21:00,30,1,28,2,0,1,4,7,13,3,24,9,9,13,14,Patna Pirates beat Bengaluru Bulls (30-28),"Pro Kabaddi League, 2015",NA,0
98,1,2,Bengaluru Bulls,8/8/2015,21:00,28,6,30,2,0,5,2,14,5,0,14,15,14,5,7,Patna Pirates beat Bengaluru Bulls (30-28),"Pro Kabaddi League, 2015",NA,0
99,5,2,U Mumba,8/9/2015,20:00,31,4,17,4,0,3,1,15,8,0,21,15,5,8,8,U Mumba beat Bengal Warriors (31-17),"Pro Kabaddi League, 2015",NA,0
99,4,2,Bengal Warriors,8/9/2015,20:00,17,5,31,2,0,1,1,8,5,0,23,7,11,5,15,U Mumba beat Bengal Warriors (31-17),"Pro Kabaddi League, 2015",NA,0
100,2,2,Dabang Delhi,8/9/2015,21:00,45,6,26,6,0,1,1,22,13,2,25,13,7,13,12,Dabang Delhi beat Patna Pirates (45-26),"Pro Kabaddi League, 2015",NA,1
100,6,2,Patna Pirates,8/9/2015,21:00,26,2,45,0,0,3,4,12,6,1,15,15,14,6,22,Dabang Delhi beat Patna Pirates (45-26),"Pro Kabaddi League, 2015",NA,0
101,2,2,Dabang Delhi,8/10/2015,20:00,21,3,51,0,0,1,3,9,6,2,16,10,13,6,27,Jaipur Pink Panthers beat Dabang Delhi (51-21),"Pro Kabaddi League, 2015",NA,1
101,3,2,Jaipur Pink Panthers,8/10/2015,20:00,51,2,21,10,0,1,1,27,12,0,16,18,6,12,9,Jaipur Pink Panthers beat Dabang Delhi (51-21),"Pro Kabaddi League, 2015",NA,0
102,3,2,Jaipur Pink Panthers,8/11/2015,20:00,31,7,18,4,0,0,0,15,12,0,24,14,6,12,9,Jaipur Pink Panthers beat Puneri Paltan (31-18),"Pro Kabaddi League, 2015",NA,0
102,7,2,Puneri Paltan,8/11/2015,20:00,18,3,31,0,0,1,2,9,6,0,22,10,12,6,15,Jaipur Pink Panthers beat Puneri Paltan (31-18),"Pro Kabaddi League, 2015",NA,0
103,2,2,Dabang Delhi,8/11/2015,21:00,45,8,45,4,0,0,6,28,7,0,16,20,8,7,28,Match Tied,"Pro Kabaddi League, 2015",NA,1
103,8,2,Telugu Titans,8/11/2015,21:00,45,2,45,0,0,1,7,28,7,2,15,22,7,7,28,Match Tied,"Pro Kabaddi League, 2015",NA,0
104,1,1,Bengaluru Bulls,8/12/2015,20:00,29,5,36,0,0,3,4,12,9,1,19,12,18,9,11,U Mumba beat Bengaluru Bulls (36-29),"Pro Kabaddi League, 2015",NA,1
104,5,1,U Mumba,8/12/2015,20:00,36,1,29,4,0,1,1,11,18,1,27,11,10,18,12,U Mumba beat Bengaluru Bulls (36-29),"Pro Kabaddi League, 2015",NA,0
105,4,1,Bengal Warriors,8/13/2015,20:00,31,7,28,2,0,5,3,11,9,1,25,11,10,9,10,Bengal Warriors beat Puneri Paltan (31-28),"Pro Kabaddi League, 2015",NA,0
105,7,1,Puneri Paltan,8/13/2015,20:00,28,4,31,0,0,5,1,10,9,3,23,10,13,9,11,Bengal Warriors beat Puneri Paltan (31-28),"Pro Kabaddi League, 2015",NA,0
106,1,1,Bengaluru Bulls,8/13/2015,21:00,25,3,27,2,0,4,1,11,7,0,29,11,12,7,9,Jaipur Pink Panthers beat Bengaluru Bulls (27-25),"Pro Kabaddi League, 2015",NA,1
106,3,1,Jaipur Pink Panthers,8/13/2015,21:00,27,1,25,2,0,1,2,9,12,1,33,11,9,12,11,Jaipur Pink Panthers beat Bengaluru Bulls (27-25),"Pro Kabaddi League, 2015",NA,0
107,4,1,Bengal Warriors,8/14/2015,20:00,32,6,34,2,0,1,4,16,7,2,27,11,9,7,18,Patna Pirates beat Bengal Warriors (34-32),"Pro Kabaddi League, 2015",NA,0
107,6,1,Patna Pirates,8/14/2015,20:00,34,4,32,2,0,1,3,18,9,1,25,14,8,9,16,Patna Pirates beat Bengal Warriors (34-32),"Pro Kabaddi League, 2015",NA,0
108,1,1,Bengaluru Bulls,8/14/2015,21:00,40,2,21,6,0,0,2,18,14,0,25,16,6,14,8,Bengaluru Bulls beat Dabang Delhi (40-21),"Pro Kabaddi League, 2015",NA,1
108,2,1,Dabang Delhi,8/14/2015,21:00,21,1,40,0,0,0,7,8,6,0,19,13,14,6,18,Bengaluru Bulls beat Dabang Delhi (40-21),"Pro Kabaddi League, 2015",NA,0
109,6,1,Patna Pirates,8/15/2015,20:00,27,5,32,2,0,1,2,11,11,0,24,13,11,11,15,U Mumba beat Patna Pirates (32-27),"Pro Kabaddi League, 2015",NA,0
109,5,1,U Mumba,8/15/2015,20:00,32,6,27,4,0,1,0,15,11,1,26,12,11,11,11,U Mumba beat Patna Pirates (32-27),"Pro Kabaddi League, 2015",NA,0
110,1,1,Bengaluru Bulls,8/15/2015,21:00,43,8,29,6,0,4,0,18,15,0,29,14,9,15,15,Bengaluru Bulls beat Telugu Titans (43-29),"Pro Kabaddi League, 2015",NA,1
110,8,1,Telugu Titans,8/15/2015,21:00,29,1,43,2,0,0,3,15,8,1,17,17,18,8,18,Bengaluru Bulls beat Telugu Titans (43-29),"Pro Kabaddi League, 2015",NA,0
111,7,7,Puneri Paltan,8/16/2015,20:00,33,2,28,4,0,0,1,17,11,0,17,15,8,11,12,Puneri Paltan beat Dabang Delhi (33-28),"Pro Kabaddi League, 2015",NA,1
111,2,7,Dabang Delhi,8/16/2015,20:00,28,7,33,2,0,1,4,12,7,2,18,11,11,7,17,Puneri Paltan beat Dabang Delhi (33-28),"Pro Kabaddi League, 2015",NA,0
112,3,7,Jaipur Pink Panthers,8/16/2015,21:00,38,4,39,2,0,7,5,20,3,1,8,22,13,3,19,Bengal Warriors beat Jaipur Pink Panthers (39-38),"Pro Kabaddi League, 2015",NA,0
112,4,7,Bengal Warriors,8/16/2015,21:00,39,3,38,4,0,0,0,19,13,3,23,11,5,13,20,Bengal Warriors beat Jaipur Pink Panthers (39-38),"Pro Kabaddi League, 2015",NA,0
113,7,7,Puneri Paltan,8/17/2015,20:00,34,5,39,2,0,3,5,13,10,1,16,13,14,10,17,U Mumba beat Puneri Paltan (39-34),"Pro Kabaddi League, 2015",NA,1
113,5,7,U Mumba,8/17/2015,20:00,39,7,34,4,0,1,1,17,14,2,19,12,12,14,13,U Mumba beat Puneri Paltan (39-34),"Pro Kabaddi League, 2015",NA,0
114,5,7,U Mumba,8/18/2015,20:00,25,8,46,0,0,0,4,15,5,1,15,15,13,5,25,Telugu Titans beat U Mumba (46-25),"Pro Kabaddi League, 2015",NA,0
114,8,7,Telugu Titans,8/18/2015,20:00,46,5,25,6,0,1,2,25,12,0,15,23,5,12,15,Telugu Titans beat U Mumba (46-25),"Pro Kabaddi League, 2015",NA,0
115,7,7,Puneri Paltan,8/18/2015,21:00,21,6,38,0,0,2,4,5,7,3,22,6,15,7,14,Patna Pirates beat Puneri Paltan (38-21),"Pro Kabaddi League, 2015",NA,1
115,6,7,Patna Pirates,8/18/2015,21:00,38,7,21,6,0,5,0,14,13,0,24,11,9,13,5,Patna Pirates beat Puneri Paltan (38-21),"Pro Kabaddi League, 2015",NA,0
116,6,7,Patna Pirates,8/19/2015,20:00,26,3,24,2,0,1,1,9,13,0,27,6,9,13,6,Patna Pirates beat Jaipur Pink Panthers (26-24),"Pro Kabaddi League, 2015",NA,0
116,3,7,Jaipur Pink Panthers,8/19/2015,20:00,24,6,26,0,0,0,6,6,9,3,17,12,14,9,9,Patna Pirates beat Jaipur Pink Panthers (26-24),"Pro Kabaddi League, 2015",NA,0
117,7,7,Puneri Paltan,8/19/2015,21:00,30,1,31,2,0,0,3,17,8,0,26,13,9,8,15,Bengaluru Bulls beat Puneri Paltan (31-30),"Pro Kabaddi League, 2015",NA,1
117,1,7,Bengaluru Bulls,8/19/2015,21:00,31,7,30,2,0,4,1,15,7,2,29,10,8,7,17,Bengaluru Bulls beat Puneri Paltan (31-30),"Pro Kabaddi League, 2015",NA,0
118,8,5,Telugu Titans,8/21/2015,20:00,38,1,39,2,0,0,7,14,9,6,20,17,15,9,19,Bengaluru Bulls beat Telugu Titans (39-38),"Pro Kabaddi League, 2015",NA,0
118,1,5,Bengaluru Bulls,8/21/2015,20:00,39,8,38,4,0,2,1,19,13,0,26,17,9,13,14,Bengaluru Bulls beat Telugu Titans (39-38),"Pro Kabaddi League, 2015",NA,0
119,5,5,U Mumba,8/21/2015,21:00,35,6,18,4,0,0,1,12,16,2,30,13,7,16,8,U Mumba beat Patna Pirates (35-18),"Pro Kabaddi League, 2015",NA,1
119,6,5,Patna Pirates,8/21/2015,21:00,18,5,35,0,0,1,1,8,7,1,26,8,16,7,12,U Mumba beat Patna Pirates (35-18),"Pro Kabaddi League, 2015",NA,0
120,6,5,Patna Pirates,8/23/2015,20:00,26,8,34,0,0,1,2,13,7,3,26,11,9,7,17,Telugu Titans beat Patna Pirates (34-26),"Pro Kabaddi League, 2015",NA,0
120,8,5,Telugu Titans,8/23/2015,20:00,34,6,26,4,0,4,2,17,7,0,24,15,7,7,13,Telugu Titans beat Patna Pirates (34-26),"Pro Kabaddi League, 2015",NA,0
121,5,5,U Mumba,8/23/2015,21:00,36,1,30,4,0,1,1,16,14,0,28,14,10,14,15,U Mumba beat Bengaluru Bulls (36-30),"Pro Kabaddi League, 2015",NA,1
121,1,5,Bengaluru Bulls,8/23/2015,21:00,30,5,36,2,0,0,3,15,10,0,24,13,14,10,16,U Mumba beat Bengaluru Bulls (36-30),"Pro Kabaddi League, 2015",NA,0
122,8,8,Telugu Titans,1/30/2016,20:00,25,5,27,2,0,1,0,16,6,0,20,12,8,6,11,U Mumba beat Telugu Titans (27-25),"Pro Kabaddi League Season 3, 2016",NA,0
122,5,8,U Mumba,1/30/2016,20:00,27,8,25,2,0,3,4,11,7,0,22,11,7,7,16,U Mumba beat Telugu Titans (27-25),"Pro Kabaddi League Season 3, 2016",NA,0
123,2,8,Dabang Delhi,1/30/2016,21:00,29,1,35,2,0,3,3,16,5,0,16,15,11,5,16,Bengaluru Bulls beat Dabang Delhi (35-29),"Pro Kabaddi League Season 3, 2016",NA,0
123,1,8,Bengaluru Bulls,1/30/2016,21:00,35,2,29,4,0,2,2,16,11,0,23,12,7,11,16,Bengaluru Bulls beat Dabang Delhi (35-29),"Pro Kabaddi League Season 3, 2016",NA,0
124,3,8,Jaipur Pink Panthers,1/31/2016,20:00,27,5,18,2,0,3,0,10,10,2,22,8,9,10,8,Jaipur Pink Panthers beat U Mumba (27-18),"Pro Kabaddi League Season 3, 2016",NA,0
124,5,8,U Mumba,1/31/2016,20:00,18,3,27,0,0,0,1,8,9,0,20,8,11,9,10,Jaipur Pink Panthers beat U Mumba (27-18),"Pro Kabaddi League Season 3, 2016",NA,0
125,8,8,Telugu Titans,1/31/2016,21:00,27,7,26,0,0,4,4,9,8,2,22,10,11,8,11,Telugu Titans beat Puneri Paltan (27-26),"Pro Kabaddi League Season 3, 2016",,0
125,7,8,Puneri Paltan,1/31/2016,21:00,26,8,27,2,0,2,0,11,10,1,23,10,10,10,9,Telugu Titans beat Puneri Paltan (27-26),"Pro Kabaddi League Season 3, 2016",,0
126,6,8,Patna Pirates,2/1/2016,20:00,29,3,28,2,0,0,0,14,10,3,20,10,9,10,12,Patna Pirates beat Jaipur Pink Panthers (29-28),"Pro Kabaddi League Season 3, 2016",NA,0
126,3,8,Jaipur Pink Panthers,2/1/2016,20:00,28,6,29,0,0,3,4,12,6,3,16,14,10,6,14,Patna Pirates beat Jaipur Pink Panthers (29-28),"Pro Kabaddi League Season 3, 2016",NA,0
127,8,8,Telugu Titans,2/1/2016,21:00,45,2,34,4,0,1,4,22,12,2,16,22,4,12,20,Telugu Titans beat Dabang Delhi (45-34),"Pro Kabaddi League Season 3, 2016",,0
127,2,8,Dabang Delhi,2/1/2016,21:00,34,8,45,2,0,1,7,20,4,0,13,17,13,4,22,Telugu Titans beat Dabang Delhi (45-34),"Pro Kabaddi League Season 3, 2016",,0
128,8,8,Telugu Titans,2/2/2016,20:00,17,4,25,0,0,1,3,6,7,0,23,7,11,7,9,Bengal Warriors beat Telugu Titans (25-17),"Pro Kabaddi League Season 3, 2016",,0
128,4,8,Bengal Warriors,2/2/2016,20:00,25,8,17,2,0,2,2,9,10,0,24,10,7,10,6,Bengal Warriors beat Telugu Titans (25-17),"Pro Kabaddi League Season 3, 2016",,0
129,1,1,Bengaluru Bulls,2/3/2016,20:00,24,6,33,0,0,2,3,14,5,0,17,15,11,5,16,Patna Pirates beat Bengaluru Bulls (33-24),"Pro Kabaddi League Season 3, 2016",NA,1
129,6,1,Patna Pirates,2/3/2016,20:00,33,1,24,2,0,2,2,16,10,1,21,16,5,10,14,Patna Pirates beat Bengaluru Bulls (33-24),"Pro Kabaddi League Season 3, 2016",NA,0
130,2,1,Dabang Delhi,2/3/2016,21:00,20,7,38,0,0,1,2,11,5,1,19,9,13,5,20,Puneri Paltan beat Dabang Delhi (38-20),"Pro Kabaddi League Season 3, 2016",NA,0
130,7,1,Puneri Paltan,2/3/2016,21:00,38,2,20,4,0,1,0,20,13,0,20,16,5,13,11,Puneri Paltan beat Dabang Delhi (38-20),"Pro Kabaddi League Season 3, 2016",NA,0
131,1,1,Bengaluru Bulls,2/4/2016,20:00,24,4,34,2,0,1,1,11,7,2,21,10,10,7,17,Bengal Warriors beat Bengaluru Bulls (34-24),"Pro Kabaddi League Season 3, 2016",NA,1
131,4,1,Bengal Warriors,2/4/2016,20:00,34,1,24,4,0,2,1,17,9,1,20,14,8,9,11,Bengal Warriors beat Bengaluru Bulls (34-24),"Pro Kabaddi League Season 3, 2016",NA,0
132,2,1,Dabang Delhi,2/5/2016,20:00,17,5,30,0,0,1,2,5,9,0,21,6,13,9,12,U Mumba beat Dabang Delhi (30-17),"Pro Kabaddi League Season 3, 2016",NA,0
132,5,1,U Mumba,2/5/2016,20:00,30,2,17,4,0,2,1,12,11,0,22,10,9,11,5,U Mumba beat Dabang Delhi (30-17),"Pro Kabaddi League Season 3, 2016",NA,0
133,1,1,Bengaluru Bulls,2/5/2016,21:00,36,3,26,6,0,1,2,14,11,2,25,13,5,11,11,Bengaluru Bulls beat Jaipur Pink Panthers (36-26),"Pro Kabaddi League Season 3, 2016",NA,1
133,3,1,Jaipur Pink Panthers,2/5/2016,21:00,26,1,36,2,0,2,7,11,4,0,18,14,12,4,14,Bengaluru Bulls beat Jaipur Pink Panthers (36-26),"Pro Kabaddi League Season 3, 2016",NA,0
134,5,1,U Mumba,2/6/2016,20:00,26,6,40,0,0,3,2,14,6,1,17,10,16,6,18,Patna Pirates beat U Mumba (40-26),"Pro Kabaddi League Season 3, 2016",NA,0
134,6,1,Patna Pirates,2/6/2016,20:00,40,5,26,4,0,4,0,18,14,0,25,12,6,14,14,Patna Pirates beat U Mumba (40-26),"Pro Kabaddi League Season 3, 2016",NA,0
135,1,1,Bengaluru Bulls,2/6/2016,21:00,26,8,35,0,0,4,0,16,6,0,17,13,11,6,11,Telugu Titans beat Bengaluru Bulls (35-26),"Pro Kabaddi League Season 3, 2016",,1
135,8,1,Telugu Titans,2/6/2016,21:00,35,1,26,2,0,4,5,11,11,2,19,14,7,11,16,Telugu Titans beat Bengaluru Bulls (35-26),"Pro Kabaddi League Season 3, 2016",,0
136,4,4,Bengal Warriors,2/7/2016,20:00,33,7,28,4,0,2,2,16,9,0,18,15,7,9,8,Bengal Warriors beat Puneri Paltan (33-28),"Pro Kabaddi League Season 3, 2016",NA,1
