date,empty_raids_count,match_id,on_court,opponent_id,opponent_score,played,player_id,player_name,raid_bonus_points,raid_touch_points,result,series_name,stage,start_time,successful_raids_count,successful_tackles_count,super_raids_count,super_tackles_count,tackle_capture_bonus_points,tackle_capture_points,team_id,team_name,unsuccessful_raids_count,unsuccessful_tackles_count,venue_id
7/28/2014,0,5,True,2,35,True,70,Manoj Kumar,0,0,Dabang Delhi beat Puneri Paltan (35 - 31),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,7,Puneri Paltan,0,0,5
7/28/2014,0,5,False,2,35,False,76,Nitin More,0,0,Dabang Delhi beat Puneri Paltan (35 - 31),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,7,Puneri Paltan,0,0,5
7/28/2014,0,5,False,2,35,False,7,Mostafa Noudehi,0,0,Dabang Delhi beat Puneri Paltan (35 - 31),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,7,Puneri Paltan,0,0,5
7/28/2014,0,5,False,2,35,False,10,Simon Kibura,0,0,Dabang Delhi beat Puneri Paltan (35 - 31),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,7,Puneri Paltan,0,0,5
7/28/2014,5,5,False,2,35,True,67,Mahipal Narwal,0,2,Dabang Delhi beat Puneri Paltan (35 - 31),"Pro Kabaddi League Season 1, 2014",NA,20:00,2,2,NA,NA,0,2,7,Puneri Paltan,2,2,5
7/28/2014,1,5,False,2,35,True,55,Jitesh Joshi,1,7,Dabang Delhi beat Puneri Paltan (35 - 31),"Pro Kabaddi League Season 1, 2014",NA,20:00,6,2,NA,NA,0,2,7,Puneri Paltan,2,7,5
7/28/2014,0,5,False,2,35,True,79,Pravin Niwale,1,0,Dabang Delhi beat Puneri Paltan (35 - 31),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,2,NA,NA,0,2,7,Puneri Paltan,2,0,5
7/28/2014,0,5,False,2,35,False,30,Arbinda Khuntia,0,0,Dabang Delhi beat Puneri Paltan (35 - 31),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,7,Puneri Paltan,0,0,5
7/28/2014,6,5,False,2,35,True,124,Wazir Singh,3,5,Dabang Delhi beat Puneri Paltan (35 - 31),"Pro Kabaddi League Season 1, 2014",NA,20:00,7,4,NA,NA,0,4,7,Puneri Paltan,4,5,5
7/28/2014,0,6,True,8,35,True,146,Surender Nada,0,0,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,5,U Mumba,0,0,5
7/28/2014,0,6,True,8,35,True,54,Jeeva Kumar,0,0,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,5,U Mumba,0,0,5
7/28/2014,0,6,True,8,35,True,8,Masayuki Shimokawa,0,0,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,5,U Mumba,0,0,5
7/28/2014,1,6,False,8,35,True,94,Rishank Devadiga,2,1,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,3,1,NA,NA,0,1,5,U Mumba,1,1,5
7/28/2014,7,6,False,8,35,True,105,Shabeer Bappu,7,3,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,8,2,NA,NA,0,2,5,U Mumba,2,3,5
7/28/2014,0,6,False,8,35,True,53,Jeeva Gopal,0,0,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,1,NA,NA,0,1,5,U Mumba,1,0,5
7/28/2014,7,6,False,8,35,True,29,Anup Kumar,4,6,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,9,3,NA,NA,0,3,5,U Mumba,3,6,5
7/28/2014,0,6,True,8,35,True,145,Md. Aruduzzaman Munshi,0,0,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,5,U Mumba,0,0,5
7/28/2014,0,6,True,8,35,True,1,Mohammad Ziaur Rahman,0,0,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,5,U Mumba,0,0,5
7/28/2014,0,6,True,8,35,True,117,Suresh Pathapalem,0,0,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,5,U Mumba,0,0,5
7/28/2014,0,6,True,8,35,True,123,Vishal Mane,0,0,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,5,U Mumba,0,0,5
7/28/2014,0,6,True,8,35,True,71,Mohit Chhillar,0,0,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,5,U Mumba,0,0,5
7/28/2014,1,6,True,5,34,True,149,Kiran A,0,0,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,8,Telugu Titans,0,0,5
7/28/2014,0,6,True,5,34,True,6,Jaber Hemati Chonehkhan,0,0,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,8,Telugu Titans,0,0,5
7/28/2014,0,6,True,5,34,True,97,Rupesh Tomar,0,0,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,8,Telugu Titans,0,0,5
7/28/2014,0,6,True,5,34,True,84,Rajaguru Subramanian,0,0,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,8,Telugu Titans,0,0,5
7/28/2014,0,6,True,5,34,True,17,Atif Waheed,0,0,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,8,Telugu Titans,0,0,5
7/28/2014,0,6,True,5,34,True,49,Irfan Khan,0,0,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,8,Telugu Titans,0,0,5
7/28/2014,5,6,False,5,34,True,81,Rahul Chaudhari,1,11,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,9,4,NA,NA,0,4,8,Telugu Titans,4,11,5
7/28/2014,2,6,False,5,34,True,36,Chandran Ranjit,0,1,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,1,2,NA,NA,0,2,8,Telugu Titans,2,1,5
7/28/2014,1,6,False,5,34,True,152,D. Gopu,0,0,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,1,NA,NA,0,1,8,Telugu Titans,1,0,5
7/28/2014,3,6,True,5,34,True,111,Sukesh Hegde,0,7,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,5,0,NA,NA,0,0,8,Telugu Titans,0,7,5
7/28/2014,0,6,True,5,34,True,120,V. Satyanarayana,0,0,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,8,Telugu Titans,0,0,5
7/28/2014,0,6,True,5,34,True,19,Wajid Ali,0,0,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,8,Telugu Titans,0,0,5
7/28/2014,1,6,False,5,34,True,41,Deepak Niwas Hooda,1,3,Match Drawn (35 - 35),"Pro Kabaddi League Season 1, 2014",NA,21:00,4,2,NA,NA,0,2,8,Telugu Titans,3,3,5
7/29/2014,0,7,False,6,32,False,54,Jeeva Kumar,0,0,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,5,U Mumba,0,0,5
7/29/2014,1,7,True,6,32,True,146,Surender Nada,0,1,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,1,0,NA,NA,0,0,5,U Mumba,0,1,5
7/29/2014,0,7,False,6,32,False,8,Masayuki Shimokawa,0,0,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,5,U Mumba,0,0,5
7/29/2014,8,7,False,6,32,True,105,Shabeer Bappu,2,6,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,8,2,NA,NA,0,2,5,U Mumba,2,6,5
7/29/2014,1,7,False,6,32,True,94,Rishank Devadiga,0,3,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,1,2,NA,NA,0,2,5,U Mumba,2,3,5
7/29/2014,7,7,False,6,32,True,29,Anup Kumar,3,7,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,7,2,NA,NA,1,3,5,U Mumba,2,7,5
7/29/2014,0,7,False,6,32,False,145,Md. Aruduzzaman Munshi,0,0,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,5,U Mumba,0,0,5
7/29/2014,0,7,True,6,32,True,53,Jeeva Gopal,0,0,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,5,U Mumba,0,0,5
7/29/2014,0,7,False,6,32,False,1,Mohammad Ziaur Rahman,0,0,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,5,U Mumba,0,0,5
7/29/2014,0,7,False,6,32,False,117,Suresh Pathapalem,0,0,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,5,U Mumba,0,0,5
7/29/2014,0,7,True,6,32,True,123,Vishal Mane,0,0,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,5,U Mumba,0,0,5
7/29/2014,0,7,True,6,32,True,71,Mohit Chhillar,0,0,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,5,U Mumba,0,0,5
7/29/2014,0,7,False,5,35,False,114,Sunil Kumar,0,0,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,6,Patna Pirates,0,0,5
7/29/2014,1,7,False,5,35,True,46,Gurvinder Singh,1,1,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,2,1,NA,NA,0,1,6,Patna Pirates,1,1,5
7/29/2014,0,7,True,5,35,True,109,Somvir Shekhar,0,0,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,6,Patna Pirates,0,0,5
7/29/2014,1,7,False,5,35,True,68,Mandeep Kumar,0,0,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,1,NA,NA,0,1,6,Patna Pirates,1,0,5
7/29/2014,0,7,False,5,35,False,14,Tae Deok Eom,0,0,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,6,Patna Pirates,0,0,5
7/29/2014,0,7,False,5,35,False,20,Wasim Sajjad,0,0,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,6,Patna Pirates,0,0,5
7/29/2014,0,7,False,5,35,False,23,Dovlet Boshimov,0,0,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,6,Patna Pirates,0,0,5
7/29/2014,0,7,True,5,35,True,61,Kuldeep Singh,0,0,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,6,Patna Pirates,0,0,5
7/29/2014,3,7,False,5,35,True,88,Rakesh Kumar,6,9,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,14,2,NA,NA,0,2,6,Patna Pirates,2,9,5
7/29/2014,6,7,False,5,35,True,92,Ravi Dalal,2,4,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,5,4,NA,NA,0,4,6,Patna Pirates,3,4,5
7/29/2014,0,7,False,5,35,True,142,Sandeep Narwal,0,0,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,1,NA,NA,0,1,6,Patna Pirates,1,0,5
7/29/2014,0,7,False,5,35,False,89,Ram Kumar Sah,0,0,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,6,Patna Pirates,0,0,5
7/29/2014,0,7,False,5,35,False,153,Vijender Singh,0,0,U Mumba beat Patna Pirates (36 - 33),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,6,Patna Pirates,0,0,5
7/30/2014,0,8,True,4,30,True,45,Gurpreet Singh,0,0,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,1,Bengaluru Bulls,0,0,4
7/30/2014,0,8,True,4,30,True,150,Parmod Narwal,0,3,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,2,0,NA,NA,0,0,1,Bengaluru Bulls,0,3,4
7/30/2014,0,8,True,4,30,True,42,Dharmaraj Cheralathan,0,0,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,1,Bengaluru Bulls,0,0,4
7/30/2014,0,8,False,4,30,False,103,Sarun Das,0,0,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,1,Bengaluru Bulls,0,0,4
7/30/2014,2,8,False,4,30,True,69,Manjeet Chhillar,1,1,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,2,4,NA,NA,3,7,1,Bengaluru Bulls,4,1,4
7/30/2014,4,8,False,4,30,True,85,Rajesh Mondal,0,5,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,5,1,NA,NA,0,1,1,Bengaluru Bulls,1,5,4
7/30/2014,0,8,False,4,30,False,3,I Ketut Ariana,0,0,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,1,Bengaluru Bulls,0,0,4
7/30/2014,3,8,False,4,30,True,21,Sinotharan Kanesharajah,0,4,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,2,0,NA,NA,0,0,1,Bengaluru Bulls,0,4,4
7/30/2014,6,8,False,4,30,True,26,Ajay Thakur,0,10,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,8,2,NA,NA,1,3,1,Bengaluru Bulls,2,10,4
7/30/2014,0,8,False,4,30,False,59,Kiran Parmar,0,0,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,1,Bengaluru Bulls,0,0,4
7/30/2014,1,8,True,4,30,True,113,Sunil Hanumanthappa,0,1,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,1,0,NA,NA,0,0,1,Bengaluru Bulls,0,1,4
7/30/2014,0,8,False,4,30,False,122,Vilam Singh,0,0,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,1,Bengaluru Bulls,0,0,4
7/30/2014,0,8,False,4,30,False,24,Michael Adam Dubery,0,0,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,1,Bengaluru Bulls,0,0,4
7/30/2014,0,8,False,1,46,True,98,Sachin Khambe,1,0,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,1,1,NA,NA,0,1,4,Bengal Warriors,1,0,4
7/30/2014,0,8,False,1,46,False,48,Hitesh Patel,0,0,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,4,Bengal Warriors,0,0,4
7/30/2014,1,8,False,1,46,True,66,Mahesh Goud,1,2,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,3,2,NA,NA,0,2,4,Bengal Warriors,2,2,4
7/30/2014,0,8,False,1,46,False,13,Seong Ryeol Kim,0,0,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,4,Bengal Warriors,0,0,4
7/30/2014,0,8,False,1,46,False,5,Farhad Kamal Gharibi,0,0,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,4,Bengal Warriors,0,0,4
7/30/2014,3,8,False,1,46,True,141,Sunil Jaipal,1,1,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,1,3,NA,NA,0,3,4,Bengal Warriors,3,1,4
7/30/2014,1,8,False,1,46,True,108,Shyam Kumar Sah,0,4,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,3,3,NA,NA,0,3,4,Bengal Warriors,3,4,4
7/30/2014,1,8,True,1,46,True,73,Nilesh Shinde,0,0,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,4,Bengal Warriors,0,0,4
7/30/2014,3,8,False,1,46,True,75,Nitin Madane,2,2,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,4,4,NA,NA,0,4,4,Bengal Warriors,4,2,4
7/30/2014,0,8,True,1,46,True,77,Parveen Kumar,0,0,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,4,Bengal Warriors,0,0,4
7/30/2014,3,8,False,1,46,True,12,Jang Kun Lee,3,2,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,4,2,NA,NA,0,2,4,Bengal Warriors,2,2,4
7/30/2014,0,8,False,1,46,False,99,Sanjay Sharma,0,0,Bengaluru Bulls beat Bengal Warriors (46 - 30),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,4,Bengal Warriors,0,0,4
7/31/2014,0,9,False,8,31,False,15,Sanjay Shrestha,0,0,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,3,Jaipur Pink Panthers,0,0,4
7/31/2014,0,9,False,8,31,False,22,Wei Yang,0,0,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,3,Jaipur Pink Panthers,0,0,4
7/31/2014,0,9,False,8,31,False,32,Balbir Singh,0,0,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,3,Jaipur Pink Panthers,0,0,4
7/31/2014,0,9,False,8,31,False,44,Gangadhari Mallesh,0,0,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,3,Jaipur Pink Panthers,0,0,4
7/31/2014,11,9,False,8,31,True,52,Jasvir Singh,6,5,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,8,2,NA,NA,1,3,3,Jaipur Pink Panthers,2,5,4
7/31/2014,0,9,True,8,31,True,72,Navneet Gautam,0,0,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,3,Jaipur Pink Panthers,0,0,4
7/31/2014,4,9,True,8,31,True,86,Rajesh Narwal,0,9,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,6,0,NA,NA,0,0,3,Jaipur Pink Panthers,0,9,4
7/31/2014,0,9,False,8,31,True,87,Raju Lal Choudhary,0,0,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,3,Jaipur Pink Panthers,0,0,4
7/31/2014,0,9,True,8,31,True,96,Rohit Rana,0,0,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,3,Jaipur Pink Panthers,0,0,4
7/31/2014,2,9,False,8,31,True,143,Maninder Singh,1,7,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,7,1,NA,NA,0,1,3,Jaipur Pink Panthers,1,7,4
7/31/2014,0,9,True,8,31,True,144,Gokul Shitole,0,0,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,3,Jaipur Pink Panthers,0,0,4
7/31/2014,1,9,True,8,31,True,147,Prashant Chavan,0,0,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,3,Jaipur Pink Panthers,0,0,4
7/31/2014,0,9,False,3,46,False,6,Jaber Hemati Chonehkhan,0,0,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,8,Telugu Titans,0,0,4
7/31/2014,0,9,False,3,46,False,17,Atif Waheed,0,0,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,8,Telugu Titans,0,0,4
7/31/2014,0,9,True,3,46,True,19,Wajid Ali,0,0,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,8,Telugu Titans,0,0,4
7/31/2014,5,9,False,3,46,True,36,Chandran Ranjit,2,2,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,2,3,NA,NA,0,3,8,Telugu Titans,3,2,4
7/31/2014,4,9,False,3,46,True,41,Deepak Niwas Hooda,1,2,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,3,4,NA,NA,0,4,8,Telugu Titans,4,2,4
7/31/2014,0,9,False,3,46,False,49,Irfan Khan,0,0,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,8,Telugu Titans,0,0,4
7/31/2014,1,9,False,3,46,True,81,Rahul Chaudhari,1,7,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,7,4,NA,NA,0,4,8,Telugu Titans,3,7,4
7/31/2014,0,9,True,3,46,True,84,Rajaguru Subramanian,0,0,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,8,Telugu Titans,0,0,4
7/31/2014,0,9,False,3,46,False,97,Rupesh Tomar,0,0,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,8,Telugu Titans,0,0,4
7/31/2014,1,9,False,3,46,True,111,Sukesh Hegde,0,8,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,5,1,NA,NA,0,1,8,Telugu Titans,1,8,4
7/31/2014,0,9,False,3,46,False,120,V. Satyanarayana,0,0,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,8,Telugu Titans,0,0,4
7/31/2014,0,9,True,3,46,True,149,Kiran A,0,0,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,0,0,NA,NA,0,0,8,Telugu Titans,0,0,4
7/31/2014,0,9,False,3,46,True,152,D. Gopu,0,2,Jaipur Pink Panthers beat Telugu Titans (46 - 32),"Pro Kabaddi League Season 1, 2014",NA,20:00,2,0,NA,NA,0,0,8,Telugu Titans,0,2,4
7/31/2014,1,10,True,4,40,True,4,Ehsan Zamani Fard,0,0,Bengal Warriors beat Dabang Delhi (42 - 40),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,2,Dabang Delhi K.C.,0,0,4
7/31/2014,0,10,False,4,40,False,9,Takamitsu Kono,0,0,Bengal Warriors beat Dabang Delhi (42 - 40),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,2,Dabang Delhi K.C.,0,0,4
7/31/2014,0,10,False,4,40,False,11,Dong Ju Hong,0,0,Bengal Warriors beat Dabang Delhi (42 - 40),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,2,Dabang Delhi K.C.,0,0,4
7/31/2014,0,10,True,4,40,True,28,Amit Singh Chhillar,0,0,Bengal Warriors beat Dabang Delhi (42 - 40),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,2,Dabang Delhi K.C.,0,0,4
7/31/2014,0,10,False,4,40,False,33,Bhabesh Kumar,0,0,Bengal Warriors beat Dabang Delhi (42 - 40),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,2,Dabang Delhi K.C.,0,0,4
7/31/2014,0,10,False,4,40,True,38,Dadaso Balaso Awad,0,0,Bengal Warriors beat Dabang Delhi (42 - 40),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,2,Dabang Delhi K.C.,0,0,4
7/31/2014,0,10,False,4,40,False,47,Haresh Jalmi,0,0,Bengal Warriors beat Dabang Delhi (42 - 40),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,0,NA,NA,0,0,2,Dabang Delhi K.C.,0,0,4
7/31/2014,0,10,False,4,40,True,51,Jasmer Singh Gulia,1,0,Bengal Warriors beat Dabang Delhi (42 - 40),"Pro Kabaddi League Season 1, 2014",NA,21:00,1,1,NA,NA,0,1,2,Dabang Delhi K.C.,1,0,4
7/31/2014,3,10,False,4,40,True,58,Kashiling Adake,0,11,Bengal Warriors beat Dabang Delhi (42 - 40),"Pro Kabaddi League Season 1, 2014",NA,21:00,10,3,NA,NA,0,3,2,Dabang Delhi K.C.,4,11,4
7/31/2014,0,10,False,4,40,True,80,Punit Kumar Teotia,0,0,Bengal Warriors beat Dabang Delhi (42 - 40),"Pro Kabaddi League Season 1, 2014",NA,21:00,0,1,NA,NA,0,1,2,Dabang Delhi K.C.,1,0,4
